category,region,age,monthly_income,digital_literacy_score,family_size,community_standing_score,location_stability_score,bill_payment_consistency,mobile_money_transactions_per_month,banking_app_sessions_per_week,smartphone_usage_hours,income_variability,education_level,temporal_activity_pattern,business_type,gender,is_legitimate,is_scammer,trustworthiness_label,application_speed,scammer_type,edge_case_type,adversarial_strategy
Seasonal_Workers,luzon_rural,33,9324,2,8,0.726954560574848,0.9651611962075779,0.98,25,4,3.0,0.613155043943587,2,"[0.18507574617332734, 0.17731651272831667, 0.1811545058868237, 0.17715935304193928, 0.18014068811002837, 0.18086974620586319, 0.1744466889782289, 0.17580689553503343, 0.17713598042628606, 0.1760902893778544, 0.24025225560583655, 0.2407277406262646, 0.2368107841338974, 0.24037259531079766, 0.23872776415868585, 0.23970157189929334, 0.17811473013118226, 0.18146297019738647, 0.18490478777081307, 0.18232300264685575, 0.18418017254603739, 0.17579152565068115, 0.1779728726931806, 0.18169570749839406, 0.18452488252465035, 0.24195132128071972, 0.2369213277438784, 0.23869602799554335, 0.24100021330976443, 0.23950602143510774]",construction_worker,male,True,False,trustworthy,,,,
Seasonal_Workers,luzon_rural,24,17882,5,5,0.7792793676679746,0.7208454776242237,0.7606789139079493,36,7,12.0,0.8163018280224754,3,"[0.4615843959043964, 0.4049744949851055, 0.4453767590291131, 0.441537745107993, 0.3894164352911221, 0.42277976586848726, 0.44905298090731827, 0.49546207630071953, 0.44322135552488323, 0.4459203458226989, 0.5707370140439645, 0.6393404657995531, 0.6323916932360534, 0.6283356682740239, 0.6040148097983632, 0.5426141458450761, 0.4890094530621981, 0.45205803263127803, 0.4389221312878635, 0.466098856463995, 0.4580479985116164, 0.41161775623999874, 0.4384839461059729, 0.3816465667348557, 0.45308819814376, 0.6477491432867555, 0.5355407152646576, 0.604617511405381, 0.623997151310539, 0.6293057159975655]",tourism_guide,male,True,False,trustworthy,,,,
Women_Led_Businesses,mindanao_metro,37,58220,7,1,0.2724231724771175,0.12522863686730973,0.39878012319770506,72,27,10.0,0.2383570131584454,4,"[0.10567038683837914, 0.6334473435890934, 0.7270173010731936, 0.7370178569496674, 0.1888687471581837, 0.7165743514886256, 0.14430621911981217, 0.7543810089034018, 0.4393059138882135, 0.4322225217247796, 0.7768703793610324, 0.46773848648385075, 0.5494784847374142, 0.7302250400327353, 0.8743542895991567, 0.6975880719631111, 0.6014395506040454, 0.16552053772994907, 0.8580470626814367, 0.7843325688301807, 0.10096585778521759, 0.6380687578908618, 0.544832936000787, 0.2119453230807099, 0.7110252093864519, 0.5246846369129087, 0.3423642496228779, 0.8772108040777921, 0.765766457158093, 0.5995947840883373]",delivery_driver,female,False,True,untrustworthy,0.22422759521591148,Identity_Thieves,,
Agricultural_Workers,mindanao_rural,28,12747,3,6,0.7587062493875321,0.9056040947117557,0.9568912996409903,20,1,8.0,0.24049004830471254,1,"[0.2716295331946496, 0.2738738610950544, 0.2767055927698392, 0.2682186473131112, 0.27117867953068014, 0.2615019849398289, 0.2708964563856273, 0.27322094411482034, 0.2733376675637607, 0.2768893612746973, 0.3549898927597871, 0.35655600223760675, 0.3722569287309965, 0.3590279308769944, 0.36129347948983875, 0.3595666926285334, 0.264686761120211, 0.28049823514146516, 0.26658772169317324, 0.2627106279209203, 0.26708537586690284, 0.2570563583647174, 0.26578857657366917, 0.2637397851549294, 0.27399248187655795, 0.35564549809939844, 0.3657408110754627, 0.3690430241121145, 0.3650513180249806, 0.35860723361920366]",livestock_farmer,male,True,False,trustworthy,,,,
Tech_Savvy_Youth,luzon_metro,27,35558,7,5,0.42432130444722566,0.6858993288993538,0.7123210505768494,29,10,11.0,0.3594718046805244,3,"[0.7439570895390344, 0.8164581354622352, 0.7653385874746196, 0.8177518284221815, 0.7847019636689991, 0.7986031503657683, 0.7584484543577196, 0.689759292601792, 0.6879441728531301, 0.7523531823825187, 0.8510098372269341, 0.7410735418304664, 0.8073186292210458, 0.8254937668522917, 0.7287440818120873, 0.7104448722092982, 0.8688069492057577, 0.6586568840195377, 0.7674541485381586, 0.6866970434657194, 0.8297362109910132, 0.822350005384056, 0.8478358934003695, 0.7628623906745468, 0.7501594064673578, 0.8516499297680554, 0.8777325361284707, 0.7615460561553149, 0.856066566441033, 0.7540573296707822]",app_developer,female,False,True,adversarial_attack,,,,temporal_pattern_manipulation
Service_Providers,luzon_metro,19,6000,6,3,0.4837731765414194,0.3235246680649415,0.9336261191350024,39,2,6.0,0.5311794753654648,5,"[0.6988321666442018, 0.6993515159311167, 0.688054815888085, 0.6971702048058444, 0.706258902742511, 0.37522544995550083, 0.36262162478599475, 0.7306146033890792, 0.7046500886870943, 0.7031120359327531, 0.9250689549568871, 0.9385956119603178, 0.5023650740792459, 0.48519770579905036, 0.925344448939405, 0.9439143487190366, 0.7213547993850874, 0.7056555289278114, 0.7129823877146423, 0.37644928735560107, 0.3771383393162494, 0.7128618768008139, 0.7185547472545534, 0.7149538255388895, 0.6913832016413364, 0.9353333517887045, 0.5067630585516788, 0.5014146248680329, 0.9398615415568885, 0.9441697301307441]",beauty_salon,male,False,True,adversarial_attack,,,,edge_case_exploitation
Traditional_Merchants,mindanao_rural,44,20040,6,4,0.2553084679243304,0.12079368476698182,0.7072833395013904,26,7,6.73483550642965,0.2651638448735939,3,"[0.558586422430273, 0.5700974034221551, 0.5345999670977462, 0.47422013776864763, 0.5530616633966423, 0.5250711760286622, 0.5776412305546489, 0.5006759665046738, 0.5261957169615035, 0.4749349326202751, 0.7543864011658897, 0.773802044862636, 0.6985732389893853, 0.7114783529473045, 0.6844490136797833, 0.6886827876286611, 0.5704525161067265, 0.5178639626316189, 0.5608626454572724, 0.5393312870176594, 0.5729553143355132, 0.5227707691665102, 0.5876532294316329, 0.6223463488566755, 0.46534189179206603, 0.7159530752146513, 0.7159261684009929, 0.6885748344419439, 0.7378926463381806, 0.7692026219017429]",,female,True,False,challenging_legitimate,,,Recent_Migrants,
OFW_Families,visayas_metro,35,57288,5,6,0.746562296539018,0.31381062433585544,0.9462347134668474,41,1,5.0,0.28402315634582453,4,"[0.4578789221848657, 0.44417288378962866, 0.44912039788617525, 0.4427043729648226, 0.45170516745029465, 0.4503208196632676, 0.4497660463811762, 0.4512098654736521, 0.4565953992181805, 0.45567030948870973, 0.5916173955708444, 0.5945590611003448, 0.6074548737947103, 0.5936866363265608, 0.6039670497680047, 0.6067702531393525, 0.43676099474059393, 0.44672296225715846, 0.45657308156387977, 0.44881468615669684, 0.4467404103744651, 0.456702768651121, 0.45890277139128677, 0.44452876585702744, 0.46425154391391726, 0.5856106614187004, 0.5878454428657404, 0.5963355230210863, 0.5973020893775861, 0.5976711737047365]",property_manager,male,True,False,trustworthy,,,,
Young_Professionals,mindanao_metro,34,23073,6,6,0.58733499726393,0.390641569088837,0.8544482309346251,24,5,10.0,0.25571979738879425,3,"[0.6879689966607984, 0.7398559617535062, 0.71069666700425, 0.6907690651295809, 0.7092252680171457, 0.41800254039885654, 0.3799543110369927, 0.7354773119246361, 0.676941357626835, 0.6834170599362788, 0.8892691368374975, 0.9791363843346655, 0.4668437671516745, 0.5078033436057336, 0.9739374492457985, 0.9572031767796283, 0.7102155094540632, 0.7300141370028989, 0.6874072466721406, 0.38930251724106113, 0.3755405833110462, 0.6990908730656454, 0.7061610715473472, 0.7276604964050136, 0.7362018940440095, 0.9301703269920016, 0.4802308354141026, 0.4861063036166608, 0.9785257481473584, 0.9683294447255547]",teacher,male,True,False,trustworthy,,,,
Student_Entrepreneurs,luzon_rural,21,13302,4,3,0.9147900665857349,0.7311617887890602,0.8085831775799155,32,6,7.0,0.20064777287291946,2,"[0.3571067429244654, 0.39653963696201244, 0.37984948600175145, 0.3552417208455625, 0.38868669700238884, 0.39397102890511077, 0.3436928112759262, 0.34285157317743975, 0.4220677254341839, 0.35311336539436605, 0.46153868429651385, 0.4755636950450102, 0.5108505195392421, 0.5006265267335283, 0.476394208107226, 0.4975602577176785, 0.3671862949263038, 0.3559166149787128, 0.3513854185182947, 0.3642506258212593, 0.34805115911261003, 0.3620281824594025, 0.35857772148528316, 0.3183492819078809, 0.34480284907937386, 0.4725807036525025, 0.5333971080889124, 0.47540536520391957, 0.48784542585593726, 0.5417699017132854]",reseller,female,True,False,trustworthy,,,,
Senior_Citizens,mindanao_rural,29,37282,6,4,0.5,0.7,0.706896032828628,102,5,3.0,0.6183802574046241,4,"[0.8934302525273519, 0.456284354524398, 0.8517188153637959, 0.5069833093961237, 0.7686495629634968, 0.7690522406118644, 0.6617971299789798, 0.8520162264525658, 0.8740232928218763, 0.2947100457832195, 0.6334600060243305, 0.8278289798911023, 0.828206885217656, 0.7716060739806389, 0.35809160582729704, 0.8791350816903662, 0.6958848517886278, 0.21430015775326627, 0.6180475277539911, 0.5720726850935423, 0.7368758882890003, 0.6545615542327425, 0.4964521733498015, 0.19629775022414497, 0.35905004856013967, 0.6717722737866767, 0.10161798458010347, 0.6081431872059007, 0.4803711133568034, 0.8427092982792806]",rice_farmer,male,False,True,untrustworthy,0.26248955936886015,Bust_Out_Fraudsters,,
Traditional_Merchants,visayas_rural,32,40669,9,4,0.5,0.7999999999999999,0.641869944955841,18,24,14.0,0.8493606157315357,3,"[0.8959805909671164, 0.5691351778012292, 0.41167294498112605, 0.8558752577325931, 0.44266157497132974, 0.3669383109909705, 0.7836238970539253, 0.6492750493927967, 0.742253739676475, 0.374485847993998, 0.24074555244605822, 0.12886003314917388, 0.4105577028181434, 0.15916621892859428, 0.4416733778300824, 0.4811455639014387, 0.14958272862647926, 0.5999059111453579, 0.2135390353689175, 0.1427766470804743, 0.6359125557308258, 0.1169078262083878, 0.15064975736544473, 0.2726071164263152, 0.7799739941926631, 0.346299122719928, 0.6895679568023516, 0.11470617736231743, 0.2668002304252496, 0.7166298835296939]",poultry_farm,male,False,True,untrustworthy,0.198194508412735,Money_Mules,,
Student_Entrepreneurs,luzon_metro,34,66806,8,5,0.5460506314244715,0.7163637437251458,0.9385668239940361,18,19,16.0,0.3917261684890063,3,"[0.3338756102360428, 0.7589805003834779, 0.8689514070604152, 0.14743529376807285, 0.3070089492973742, 0.5388912106420283, 0.476015168918158, 0.19198430064442393, 0.11253732430733479, 0.1939762443428079, 0.47054871598602055, 0.7228705943452104, 0.28474438334815205, 0.22562414006173387, 0.47059516177510075, 0.13760495598875366, 0.32821245586641706, 0.33500613703804527, 0.7286642000360342, 0.1233185914968301, 0.2954191513931977, 0.34636618995730545, 0.40096635019425764, 0.4385156677524913, 0.5240892801659982, 0.8935020662162566, 0.7998897640877044, 0.6258148246535189, 0.3050936317486717, 0.7490284372024225]",delivery_driver,male,False,True,untrustworthy,0.1546842830612285,Application_Fraudsters,,
Women_Led_Businesses,visayas_rural,48,15593,2,4,0.899700933743734,0.8252515208604679,0.98,18,2,7.0,0.2598745992694077,4,"[0.1829033063639504, 0.1762127007204163, 0.18231383729091882, 0.18038542619473286, 0.1786349626058828, 0.17668379242511736, 0.18098780797622446, 0.17738242561956744, 0.18362386042815776, 0.18373335182791023, 0.24492610206295798, 0.2408426923112259, 0.23878707058350487, 0.23910929225798802, 0.23888973725159324, 0.24074401661498732, 0.18130982176676583, 0.18369469309805073, 0.18006037024678812, 0.17579031800839934, 0.17877773722061432, 0.1846675553401696, 0.17533026428858398, 0.18221744988120417, 0.1788282806592497, 0.23734960706880143, 0.24118683314733635, 0.2446828590768683, 0.2410213325303495, 0.23921236736987628]",home_based_food,female,True,False,trustworthy,,,,
Urban_Gig_Workers,luzon_rural,30,9529,4,5,0.628847185746918,0.886062467195571,0.9397822418295222,20,4,7.0,0.5020928628270145,2,"[0.46826583663786797, 0.4726666755458239, 0.45913601281025607, 0.4553107609495176, 0.4689683734698124, 0.249119968090692, 0.2576583737423151, 0.46727821381826845, 0.46985237657771395, 0.453336531509073, 0.6410576158424832, 0.6225164573795853, 0.34230106852241426, 0.3284478650991545, 0.6267821498708754, 0.6122318413644591, 0.47208337676414575, 0.4647846058007245, 0.46826366800603, 0.25830456470334723, 0.24086687784053576, 0.46181721637444006, 0.47213085644459557, 0.48695252900135394, 0.466752748704561, 0.6293395337692468, 0.3350337626845382, 0.35354365132990656, 0.6082179342282701, 0.6248546800778606]",delivery_driver,male,True,False,trustworthy,,,,
Urban_Gig_Workers,visayas_rural,39,15300,4,6,0.8359113008468694,0.9214018567737925,0.98,39,3,7.0,0.2339927736203951,2,"[0.4733543251175553, 0.4680403510938579, 0.46732544083261546, 0.4652136237556426, 0.4768069737069834, 0.24878001590333132, 0.2507134562231818, 0.4692475105088582, 0.46980063889723284, 0.47087379616564706, 0.6294228255233077, 0.6255184729663822, 0.33283190760009995, 0.33522916462463465, 0.6249234971175417, 0.6302046781245175, 0.46380658356472715, 0.4716077295156757, 0.4685397431086393, 0.2545134916056884, 0.2516940158500922, 0.46547270210962105, 0.47025261833820403, 0.4699632930813169, 0.4709161708972192, 0.6239600860938641, 0.3342005339300404, 0.33132363901492845, 0.6264581198044182, 0.625271668447332]",freelance_writer,male,True,False,trustworthy,,,,
Tech_Savvy_Youth,mindanao_rural,34,34212,8,4,0.5143593378780618,0.7,0.5813075700184915,22,29,10.0,0.6467284741207623,3,"[0.8788078140543693, 0.6428179868141861, 0.23604911030935416, 0.6780596295101593, 0.4616513696686234, 0.36256417402829555, 0.5898364725986202, 0.2071582695507769, 0.7218981102176961, 0.6985708051734274, 0.60169479010701, 0.8505648672357027, 0.52369387293519, 0.5593366627361774, 0.12084304667212349, 0.8879316402006353, 0.24075708989046155, 0.6529092924255494, 0.18466172649327117, 0.14178978937597267, 0.6119232445167603, 0.20499249403595476, 0.7095511678908414, 0.1438321708873927, 0.220144700462226, 0.7019074075301711, 0.577956917607083, 0.2378581857409434, 0.3732533801647854, 0.7660877850535529]",poultry_farm,female,False,True,untrustworthy,0.17328757212288398,Insider_Threats,,
OFW_Families,mindanao_rural,41,28191,1,7,0.8014578038630386,0.850019929557003,0.98,29,0,5.0,0.24389411071192713,2,"[0.09145869425505522, 0.08756902969549177, 0.09027865364998496, 0.08900966907110719, 0.08941510146119176, 0.08966462322983343, 0.08802019277033563, 0.09225499968785376, 0.086972652189741, 0.08610411614446428, 0.1176443918682605, 0.12265018531807252, 0.12101747568799419, 0.11465027428801, 0.12179182106190359, 0.11985447576143358, 0.08874785198961602, 0.08927405993105385, 0.08599911317712379, 0.09051972239981189, 0.08619734548220723, 0.08894998190818755, 0.08895386886243319, 0.09230972827486221, 0.09011923274756051, 0.12211797312252812, 0.11641277220876084, 0.11967659955422875, 0.12159094933477226, 0.1237268974193998]",family_business_manager,male,False,True,adversarial_attack,,,,gradient_based_attack
Tech_Savvy_Youth,mindanao_metro,43,26519,9,5,0.9845417175129665,0.934887047375428,0.9904574259140628,19,23,16.0,0.41648467169812897,3,"[0.35577302365168617, 0.12886312435210412, 0.6108208962065484, 0.3025502027482861, 0.719722237375646, 0.29307002689053735, 0.4961239884475056, 0.580412630125603, 0.10444810723756666, 0.679980035262666, 0.6433808555111267, 0.6984297306789059, 0.588913133134626, 0.35185645746287686, 0.281592533836858, 0.5989947751682893, 0.366212927565153, 0.12158844612254721, 0.4527410197539897, 0.7517932733857491, 0.32372617455700414, 0.7935196813455165, 0.12603050931008009, 0.8742699055793252, 0.5199816525417053, 0.399677999195886, 0.5256765974516403, 0.25897732811806884, 0.5269423626176921, 0.8399302864248369]",delivery_driver,male,False,True,untrustworthy,0.1477226812766138,Synthetic_Identity_Creators,,
Student_Entrepreneurs,mindanao_rural,26,44644,8,4,0.31334879400383986,0.7,0.35151913074171764,62,37,11.0,0.41594349768334404,4,"[0.11264911123060753, 0.6837883965161242, 0.863623758495888, 0.8629728629313741, 0.47436965804278164, 0.19298387415681068, 0.24286204508736411, 0.6795825062193022, 0.4174695813373911, 0.6798767210393388, 0.2730912992105139, 0.25220944478512336, 0.5069759505805774, 0.15796820840351222, 0.7370432317657082, 0.24016727580123398, 0.3555799445194038, 0.6263151563360004, 0.5715497885213726, 0.8611103444677941, 0.4747256861302964, 0.28190280629088826, 0.4642983375201901, 0.8335604893961874, 0.5570001375410877, 0.581315450850596, 0.3872023938700311, 0.49109182866045786, 0.5630952198257871, 0.7109127005711597]",sari_sari_store,male,False,True,untrustworthy,0.17126615282465113,Identity_Thieves,,
Traditional_Merchants,mindanao_metro,61,14199,4,6,0.5276430561562498,0.5791453219227054,0.98,21,1,6.0,0.2147850482501043,2,"[0.3562072980544669, 0.3636678758288278, 0.3564653560937613, 0.36467108145663096, 0.3631053664973148, 0.3637051672065228, 0.3656613179488598, 0.3602436837722873, 0.35696107621254014, 0.3596909763726941, 0.4783000031837731, 0.4778724261824588, 0.4804525603104205, 0.47906488735737673, 0.477743370947049, 0.4792637928222382, 0.36164693539261117, 0.3628692516197781, 0.3551912282604271, 0.3590903967410144, 0.3595759703835759, 0.35645243993331716, 0.35964088280087797, 0.3604439868286201, 0.361556503635843, 0.480231474076895, 0.4773571517700073, 0.48603609008271553, 0.48248738031486477, 0.48165815923394956]",retail_shop,male,True,False,trustworthy,,,,
Rural_Entrepreneurs,visayas_rural,61,7272,2,5,0.8684515981182541,0.9743714487301653,0.98,33,1,4.0,0.2106588619855333,2,"[0.17815703056771115, 0.17787063302329942, 0.18293666867567035, 0.1758847706122095, 0.18482634256720315, 0.1824846890705539, 0.18327258501181112, 0.17861118146392424, 0.1795501778427627, 0.1757005445564259, 0.23842601277879957, 0.24148096454292944, 0.2438881891853442, 0.23667852954959262, 0.2389034821890442, 0.23954610233930243, 0.17581263239342257, 0.18177404772527522, 0.17782802900477218, 0.17941382894646896, 0.17864415188426438, 0.177631984482841, 0.17997886504355837, 0.17935317126429595, 0.178884426353164, 0.23781461513495897, 0.24095857401234885, 0.24496085180547686, 0.24041966169851736, 0.24298835464473337]",poultry_farm,male,True,False,trustworthy,,,,
Agricultural_Workers,mindanao_metro,34,19362,5,4,0.6624817856411175,0.5270394898977868,0.9651835814685018,31,5,9.0,0.4478938426280894,3,"[0.4515235632999159, 0.4511181866357196, 0.45255446612652694, 0.4502881266028174, 0.44999682222371973, 0.45624934059972944, 0.45791786032164267, 0.44212686085818753, 0.4500523350919751, 0.4464033189547287, 0.59837596309072, 0.6021021259235786, 0.6034961169787001, 0.5994144238216168, 0.5900076513169641, 0.594960085374703, 0.45468193615965585, 0.4356882250103484, 0.4562012941032938, 0.4527221042258174, 0.4568736805973545, 0.448962979812314, 0.4392343868991177, 0.4522475528770517, 0.4566568284973501, 0.6048293252108937, 0.5965391183930432, 0.6004531064873325, 0.5972172824186094, 0.5957214113840943]",corn_farmer,male,True,False,trustworthy,,,,
Young_Professionals,visayas_rural,27,22821,4,7,0.747117750293868,0.7195918848138396,0.9645929651544618,32,6,8.0,0.35859268114244597,2,"[0.4727600901440934, 0.4588823234389532, 0.47657007853741273, 0.4662112570058641, 0.4637578936776941, 0.24912588464707602, 0.24740717162293294, 0.47604467805954126, 0.47156706316344654, 0.4685143823424949, 0.6176114406018423, 0.6237076637700497, 0.33190718053310264, 0.32202687827234827, 0.620316221035851, 0.6272144616884967, 0.4657367501798, 0.4672299525445742, 0.47352877695515605, 0.25657787153096495, 0.26241453961044764, 0.45634993958938164, 0.4635265632970477, 0.4728231907306855, 0.4702911647286809, 0.6245282708976212, 0.332787919401172, 0.33720269626963256, 0.6248969673380923, 0.6141639700439644]",engineer,male,True,False,trustworthy,,,,
Traditional_Merchants,mindanao_rural,58,15340,1,6,0.8998316672999223,0.8239100953289682,0.98,26,1,1.0,0.19889858547518935,4,"[0.0876487194918895, 0.09349210319174493, 0.09234863265956633, 0.08993618145110673, 0.09043301201174912, 0.08997480594799698, 0.09146102777752063, 0.08760149502463292, 0.09258751420010594, 0.09106069751367245, 0.11921083098633134, 0.11853666590547438, 0.12252339282530042, 0.11954854105154968, 0.11790332071251049, 0.11884629069907703, 0.09230761394666749, 0.08516834039626188, 0.08893377328325859, 0.0932117480090273, 0.08949534968369023, 0.09081845019683353, 0.0932603068936116, 0.09267698896019153, 0.08867982368088025, 0.11960881934338849, 0.12271429170518704, 0.1228184084618517, 0.11973584962405517, 0.11983936304312272]",retail_shop,male,True,False,trustworthy,,,,
Senior_Citizens,visayas_rural,40,30721,7,4,0.27647850987661116,0.7,0.5057601241119296,79,4,1.0,0.4078908629571657,3,"[0.692506090380363, 0.2260410402893509, 0.8358918391342429, 0.7265573063421139, 0.5875202068490144, 0.1899799227860239, 0.7800806840489806, 0.27946505561405727, 0.4843071525397281, 0.22769233091674038, 0.8357154155844629, 0.1336989812010054, 0.14452264247963137, 0.5473804839010438, 0.8075684436876632, 0.5087262823174808, 0.6218942133385004, 0.45557715146897837, 0.3237826179375116, 0.46322399842383744, 0.14331284353468732, 0.3288575328614862, 0.5477278371104627, 0.49279644331537564, 0.5331789704289903, 0.8113107230955628, 0.7314287732035812, 0.8125312957018739, 0.8468258687573275, 0.1497116053118071]",sari_sari_store,male,False,True,untrustworthy,0.2509818385336663,Identity_Thieves,,
Urban_Gig_Workers,luzon_rural,37,17834,3,3,0.6224281597292587,0.7620956684934633,0.8960079473391607,17,2,8.0,0.44558623628668553,4,"[0.3283625997452814, 0.33658251474068757, 0.36992414910693794, 0.35931247557485635, 0.3413710788395201, 0.20775365125034648, 0.20782051897359655, 0.35519690127309456, 0.33695857352696534, 0.3445506930984008, 0.47246729180381625, 0.4650581454893598, 0.26664661264879075, 0.22813734799531243, 0.4446912702594258, 0.4708213737225158, 0.3433324931151377, 0.34121878911591697, 0.32342042288283984, 0.18930489187823296, 0.18817708320459842, 0.3611934931055816, 0.35207485353362566, 0.34893153445688585, 0.36935980683044134, 0.44752707465962227, 0.2603670323839655, 0.22593209640518847, 0.45492255408391735, 0.44908399434070406]",freelance_writer,female,True,False,trustworthy,,,,
Service_Providers,mindanao_rural,56,8651,1,6,0.8241273263855878,0.7016268612488082,0.98,29,0,1.0,0.2534721326665461,2,"[0.11672585621871617, 0.11964144390274235, 0.11709425242039966, 0.11749529865447969, 0.11582700167542909, 0.061715543240736255, 0.06273991753924386, 0.11712501426641807, 0.11345567621526807, 0.11680193404216192, 0.16070560181612797, 0.15474259861923328, 0.08028823505137611, 0.08354575179604071, 0.1538561615636271, 0.15198497452403417, 0.11741750538519787, 0.11486915388854677, 0.11512585749944018, 0.06346028214115616, 0.05840047621391299, 0.11177529104924663, 0.1190126165835058, 0.11120749919782776, 0.11406996691407795, 0.1506004813938347, 0.0825415905994535, 0.0852841762429535, 0.15633701384619714, 0.16317562016837187]",tutoring_service,male,True,False,trustworthy,,,,
Agricultural_Workers,visayas_rural,30,11071,2,5,0.8129765824032155,0.9662034899349214,0.8732279758529372,23,0,6.0,0.5111161565843176,1,"[0.1645246796001265, 0.1834317467451002, 0.18430789246370496, 0.20468092538947463, 0.2040089240284793, 0.1789065348377105, 0.17095827553625584, 0.16737668007884432, 0.1754159891010899, 0.1717465069687587, 0.2505276700961456, 0.24799252894972226, 0.25125357523411446, 0.2639462917611283, 0.2754239533861441, 0.24237057460789763, 0.20090718716642858, 0.17331289900251126, 0.20253386009058363, 0.20018544967587368, 0.19917584005378453, 0.18178881362685637, 0.1672906324043491, 0.15348192108017283, 0.17923866032420316, 0.2691514654535645, 0.23410805020236441, 0.25492981296756645, 0.25604841409883, 0.23460547853256472]",livestock_farmer,female,True,False,trustworthy,,,,
Service_Providers,mindanao_rural,45,17193,10,4,0.7919101439342016,0.7,0.7589824641397114,12,22,16.0,0.6096574714700205,2,"[0.8435121789206046, 0.7290959560768951, 0.840444693429891, 0.7690101916776676, 0.7913098387797178, 0.7857174395750461, 0.8837866081523591, 0.7997772480446523, 0.8287106584481317, 0.756473874864213, 0.8414735809770115, 0.7589870065407702, 0.8713536648423159, 0.7944895803080375, 0.7908837722681146, 0.7523656184021985, 0.8272915285297004, 0.7786688830247102, 0.7547895415328608, 0.8240712009084621, 0.7300679606006997, 0.8735704374152626, 0.8477493268332936, 0.8019869017766257, 0.832299269398382, 0.7591638208967068, 0.8125840869472736, 0.7020345038325667, 0.7901364529547379, 0.8795780044678412]",rice_farmer,male,False,True,untrustworthy,0.2549075861085449,Professional_Scammers,,
Urban_Gig_Workers,visayas_rural,40,38278,7,5,0.5,0.7999999999999999,0.8588489478388682,21,31,16.0,0.7227496608920699,5,"[0.8012725188467085, 0.44879799147182176, 0.11124865114480925, 0.5682454380966785, 0.27303064605534, 0.8976644376688749, 0.32610726384908606, 0.5110210013450537, 0.6864632535793892, 0.7421141636044208, 0.4775234610512533, 0.2745128595373948, 0.7802254476279596, 0.18990816087533677, 0.7665629543931389, 0.5610424171835614, 0.7815196000877701, 0.4317184240963957, 0.42464992631997667, 0.6155595691064972, 0.11887659157570792, 0.8556482077963957, 0.48506363981271583, 0.3953761244838223, 0.36872121237863087, 0.14068105235841388, 0.13956922403821778, 0.7492531606144927, 0.487630391113569, 0.3916765571446449]",rice_farmer,male,False,True,untrustworthy,0.28581869507437985,Insider_Threats,,
Student_Entrepreneurs,visayas_metro,33,31987,6,1,0.49819459960099843,0.5948533155038163,0.799906081479697,11,0,4.0,0.4075891540058525,3,"[0.22843883317959818, 0.8428287490232623, 0.47611932832444337, 0.5223777867855283, 0.6654199045629569, 0.7197127708370109, 0.47984214060946395, 0.5574276824413819, 0.6378011376113284, 0.8045863959569338, 0.4983836594831421, 0.857405523761443, 0.5442580257717888, 0.8927821175617121, 0.7731965955399723, 0.7906811306333007, 0.6883048646533633, 0.6160912155062797, 0.4411031890923176, 0.4224663795402692, 0.28780421262829514, 0.8401000703791922, 0.7487651682503675, 0.5322449447578949, 0.7303673066867665, 0.24992039071242883, 0.47174709102618007, 0.6450750999161021, 0.3449856058609656, 0.5327659140377007]",delivery_driver,female,False,True,untrustworthy,0.27969941100695916,Money_Mules,,
Urban_Gig_Workers,visayas_metro,32,29920,5,6,0.669024099572786,0.5380812656045817,0.8376331876546055,35,2,6.0,0.5240743747674792,3,"[0.5783654480929655, 0.6150473817579856, 0.5653918892732158, 0.5895903312781323, 0.5690063166373942, 0.30866016761161064, 0.2782229132849668, 0.5796287866097333, 0.5802823012420373, 0.5981587246832585, 0.7854380115214264, 0.750813133609757, 0.4464056719253736, 0.4251219351401086, 0.784831878446115, 0.7797763635826539, 0.572390006058966, 0.5903045807439554, 0.5965829667495084, 0.2724543172644477, 0.30187846803353685, 0.5787907609647681, 0.5912390406994754, 0.6140631156253596, 0.5662042355965624, 0.7678721283393842, 0.4075172205354057, 0.40047877802817594, 0.7715442653248878, 0.7987729049112301]",delivery_driver,male,True,False,trustworthy,,,,
Agricultural_Workers,luzon_metro,37,21692,6,5,0.5990059351215477,0.379879796766276,0.9445346078919107,24,3,6.0,0.3005527118870456,4,"[0.5494920364090773, 0.5286528795416399, 0.5433260924831338, 0.5343361533159696, 0.5369316273428334, 0.5478700479439454, 0.5416477957580914, 0.5230745481150603, 0.5318763261861652, 0.5481146068458955, 0.7237351175847969, 0.7345441537482238, 0.7339993062872521, 0.7171525859488986, 0.7408264599596958, 0.7202036661730519, 0.5319907818403325, 0.5347282374572929, 0.521224478573243, 0.5533700909126549, 0.5532681148562092, 0.5315511722576307, 0.5381040462884438, 0.5407954364884043, 0.5320100462101106, 0.7053978866468761, 0.7182498649535393, 0.7173286805320802, 0.7167684927329052, 0.7218529550611398]",livestock_farmer,male,True,False,trustworthy,,,,
