category,region,age,monthly_income,digital_literacy_score,family_size,community_standing_score,location_stability_score,bill_payment_consistency,mobile_money_transactions_per_month,banking_app_sessions_per_week,smartphone_usage_hours,income_variability,education_level,temporal_activity_pattern,business_type,gender,is_legitimate,is_scammer,trustworthiness_label,application_speed,scammer_type,edge_case_type,adversarial_strategy
Seasonal_Workers,mindanao_metro,26,19076,5,4,0.7323105733414461,0.6943218771388047,0.8491963270348841,27,7,12.0,0.7620646370589454,2,"[0.41096130097057, 0.4346731142634677, 0.47701141258525886, 0.4278054951176051, 0.4394949197254634, 0.46045207197538923, 0.4677207249248742, 0.44431005181364047, 0.43648399020095985, 0.4821747899188528, 0.639334868432772, 0.6221423084054053, 0.6019299433904051, 0.5817165840667122, 0.5812148899946901, 0.6118195569375235, 0.45946439827081254, 0.481704932375859, 0.4647135394552424, 0.41599949545996573, 0.47379563467792796, 0.42742331873386785, 0.4413143582814747, 0.45565966651190776, 0.4951430981214742, 0.6703480711301967, 0.6137244098685551, 0.5958559915533264, 0.6120908122517202, 0.6200792547823782]",construction_worker,male,True,False,trustworthy,,,,
Young_Professionals,visayas_rural,30,20718,2,4,0.9003148060378868,0.7387515896889607,0.8800006423178015,30,5,5.0,0.24103589269936376,4,"[0.1996596477710204, 0.21851315270206026, 0.22655514024833995, 0.2679781959578155, 0.24401790261901074, 0.10196146042673977, 0.13474860638105335, 0.2061486772782439, 0.2534883346552067, 0.2255198016590408, 0.3103145576243236, 0.33586421191834126, 0.1448311797806945, 0.1428520072770483, 0.30149526835420737, 0.33069071927296456, 0.2066519170268715, 0.18302147210560338, 0.22587918401674295, 0.13593128123945591, 0.14760459585287566, 0.22566314010698102, 0.22659436071190703, 0.25477010204095607, 0.20034482955073912, 0.30500666347977734, 0.17142761167175288, 0.17608589370195338, 0.3028235286412513, 0.3126199348923939]",office_worker,female,True,False,trustworthy,,,,
Service_Providers,luzon_metro,37,27927,6,3,0.43096045996252774,0.4102685068867854,0.5411387884230637,9,5,2.0,0.39385093239226,4,"[0.15472928601806324, 0.5506329715757057, 0.5882553914190544, 0.23129323983251704, 0.3809501750614167, 0.2704443611388208, 0.6986150690995104, 0.8359152997238034, 0.592860810080565, 0.4539070955512674, 0.2737957423131945, 0.8172743564871854, 0.21201051326063658, 0.1985257779930467, 0.6840073191167826, 0.3812285123065037, 0.44351099320950305, 0.7328613289584529, 0.2982290999708631, 0.6156964545503182, 0.2985336217486657, 0.5807992494106762, 0.6769437110876625, 0.32793664800506617, 0.8530233960776096, 0.12145952491695935, 0.7776560166979156, 0.80066175044566, 0.2643565745219536, 0.5855414957375679]",online_seller,female,False,True,untrustworthy,0.25469209673012483,Money_Mules,,
Traditional_Merchants,mindanao_metro,42,34210,7,3,0.4970960847564045,0.5112161285265565,0.6718206739440777,115,5,1.0,0.4387033779943536,3,"[0.20847112514240732, 0.7000753091912928, 0.4292769784853977, 0.14742870922378437, 0.32185882846741426, 0.6247170217447767, 0.6611412219171452, 0.20615268498466754, 0.21699475473996907, 0.3576773692875016, 0.2980437920181369, 0.7748445253147754, 0.4141606002417727, 0.2137373064602943, 0.605921585969431, 0.6022502566231792, 0.40013786227698167, 0.1604130186654792, 0.7356789045341318, 0.7151073878591941, 0.42228061864145683, 0.699841906298552, 0.6557628925820357, 0.8018538854662846, 0.46375651925953665, 0.4904355843501643, 0.5655644357351844, 0.7951262102969604, 0.777733860806966, 0.17451332647163822]",freelancer,female,False,True,untrustworthy,0.290479469087745,Bust_Out_Fraudsters,,
Seasonal_Workers,visayas_metro,27,44030,5,3,0.5,0.4911647040098076,0.5224491452989632,18,5,2.0,0.3540379026136189,4,"[0.2894173877935172, 0.30879275113888804, 0.35200713232780667, 0.7406534575995962, 0.6605804850572337, 0.6882822950258944, 0.3544461754128805, 0.3175646974659635, 0.15974994864198377, 0.262170101023387, 0.7239495859750903, 0.5677664286433032, 0.22432844105754937, 0.23149998455981458, 0.47284408994932947, 0.4252100415273711, 0.528739639272019, 0.871707777800183, 0.26610898048828285, 0.3466461745700037, 0.31200634153176654, 0.19593084508431488, 0.22609230165241298, 0.6488438743604121, 0.7611093503517198, 0.6575023865896611, 0.1322638464869307, 0.7687398007903891, 0.36223492710783356, 0.1729703230330789]",online_seller,female,False,True,untrustworthy,0.21356414565784165,Money_Mules,,
OFW_Families,luzon_metro,34,100767,8,2,0.43670307322177815,0.5652413443294647,0.8052388811406976,41,3,8.0,0.32975315683137063,5,"[0.7251186557975322, 0.8072118575147769, 0.7307356710492083, 0.7108404911288188, 0.7469296637836913, 0.734101324945905, 0.7322727109480545, 0.7377286350772674, 0.780080208850365, 0.686962035454632, 0.9738367669811181, 0.9329365461951976, 0.9762288396813162, 0.9331613380713029, 0.9478069758611297, 0.9513791937208395, 0.7485076734091785, 0.7468318822685285, 0.6836074034971242, 0.7216048543382808, 0.6992702150353546, 0.6832338263260419, 0.7136600274671707, 0.7109879320457262, 0.7908945027052454, 0.9726485610012565, 0.9197540511289423, 0.9435005974567529, 0.9898388630103047, 1.0]",property_manager,male,True,False,trustworthy,,,,
OFW_Families,visayas_metro,57,65294,5,4,0.7101435319286369,0.4758230928465745,0.98,40,3,4.0,0.24328735277090666,5,"[0.4502278658037483, 0.4522280472550792, 0.451446746858042, 0.44628701273301813, 0.45260746819316783, 0.45266187251180023, 0.44771014168746426, 0.45011381350634283, 0.45204998697843324, 0.44937205854126194, 0.603218934143298, 0.6070916174838581, 0.597642041902095, 0.5958568661905387, 0.6009114557868146, 0.6021646875153784, 0.4493074008784657, 0.45435978198996313, 0.4459841826008303, 0.45207875586909485, 0.4481824175377233, 0.4551581337186219, 0.45597754605950436, 0.44770003023664995, 0.4483513285922743, 0.6025787636609394, 0.5988386080506314, 0.5998637663462033, 0.6000761652616272, 0.5942409805314071]",family_business_manager,male,True,False,trustworthy,,,,
Senior_Citizens,mindanao_metro,72,28581,7,6,0.8571325073347202,0.12916874706750728,0.98,23,0,5.0,0.4793919851247524,3,"[0.35835519361522483, 0.36250000173534097, 0.35668541162081246, 0.36066162428104165, 0.36365387745691674, 0.35846041090645986, 0.3578462433277572, 0.3593084261244593, 0.3635391756250822, 0.36058232289286013, 0.4784063571161772, 0.4814516299535641, 0.4766931235504907, 0.4820440785313288, 0.4812258219231053, 0.4790765745865833, 0.35748424260465833, 0.35733995723314965, 0.3616044520090378, 0.3636869415074672, 0.35808807675891363, 0.3613751601106545, 0.35373891894419385, 0.35824614680802847, 0.35990682320138734, 0.4772709497490545, 0.4771904808756312, 0.4779966613305933, 0.4808765781849791, 0.47943801294478083]",consultant,male,False,True,adversarial_attack,,,,ensemble_attack
Senior_Citizens,mindanao_metro,75,20214,4,2,0.6351569327045274,0.7054834056613104,0.98,38,0,5.0,0.21565685048026953,4,"[0.3617850883975067, 0.3583277308406751, 0.35876100653356974, 0.35721990507345813, 0.3599056824888757, 0.3574547140974276, 0.36171938343972365, 0.3546424005241977, 0.3589211109826427, 0.36090332201757525, 0.4805515035489675, 0.48807910099194146, 0.4810494000737037, 0.47698783620947394, 0.47971360725873274, 0.4746712609996006, 0.35975820075210974, 0.3575008318289978, 0.36274617082668054, 0.35835137917621346, 0.3596497022526143, 0.35809332647578684, 0.36521655405556, 0.3590362717016463, 0.36549767113043763, 0.48244245528635477, 0.4814462001820061, 0.48110619944195254, 0.48118139189464876, 0.4742169822619631]",landlord,female,True,False,trustworthy,,,,
Service_Providers,visayas_metro,33,30411,5,6,0.5182299628851395,0.7759598461909605,0.8048444331439496,21,7,5.0,0.21241199955228485,3,"[0.5762893238739164, 0.6252715264469341, 0.5806073725279125, 0.5886760415941518, 0.5799336105037607, 0.3154560506792758, 0.28290837209802017, 0.5428449080558633, 0.6316764809202768, 0.5602066166945658, 0.7509786396097654, 0.7169630897576179, 0.40129545868954836, 0.3812687492049157, 0.8280672599043962, 0.8095607139737383, 0.5648555443956983, 0.650936307959825, 0.6137395500200327, 0.30549110208281094, 0.2418340591365894, 0.6520635294582907, 0.5443225796341786, 0.536833691225009, 0.6149340468463618, 0.8514196895771331, 0.4605222819869764, 0.4365075005968672, 0.7974104431031679, 0.8049823195706316]",repair_shop,male,True,False,trustworthy,,,,
Agricultural_Workers,luzon_rural,51,8203,2,8,0.9235705533345409,0.9190682189213368,0.98,31,3,3.0,0.2636791371922925,3,"[0.1809234053066762, 0.17486949482203015, 0.17595544373368288, 0.18222979228206818, 0.18051259631438385, 0.179448049990942, 0.1800553017991962, 0.18104274511608504, 0.17838072095907193, 0.1776650858237931, 0.24058753576529304, 0.2370648816671549, 0.2412247582671434, 0.23489224918728646, 0.2430874669119769, 0.24141779244723913, 0.18076808920294166, 0.18294807295183657, 0.18499642333338776, 0.18304311019505443, 0.17447737730600507, 0.1761612690997929, 0.178125544266913, 0.18007827315063252, 0.18155297706140738, 0.2378227685605396, 0.24056030029343123, 0.23773385120294002, 0.23816544659102415, 0.2357800167094553]",rice_farmer,male,True,False,trustworthy,,,,
Senior_Citizens,visayas_metro,77,21171,4,3,0.7345407399981528,0.7144794864472322,0.98,36,0,5.0,0.3693625465288415,3,"[0.4432853063000251, 0.4436378995420948, 0.4481794044664285, 0.45137305975816067, 0.4417574854718243, 0.44850080947154514, 0.4484212564304477, 0.45416501333462533, 0.4488449345648614, 0.4511489669542228, 0.6004237714202624, 0.5936083005605783, 0.6023046216498952, 0.6006461895163688, 0.6015248059190238, 0.611778713119309, 0.4437476611815042, 0.4551740899492833, 0.44913765744179895, 0.45086198671320904, 0.44986346326409626, 0.4487272909998059, 0.44829050121528374, 0.45098852620671903, 0.44544847890998496, 0.6022517375025653, 0.5987514167853443, 0.5966097919828789, 0.5986499614260126, 0.6037714476505877]",pension_recipient,female,True,False,trustworthy,,,,
Student_Entrepreneurs,visayas_metro,28,16879,5,5,0.6271588957278438,0.700547987781085,0.845882121562938,40,1,11.0,0.5125247878973866,2,"[0.47112428154959113, 0.41426631069573777, 0.48675339155606306, 0.4632711957953936, 0.4823553836072614, 0.4189731178217945, 0.41842531182739207, 0.4465561749039646, 0.4616232103776422, 0.4915276978405438, 0.61632290763095, 0.5943897714721997, 0.5762727232832107, 0.628434761811577, 0.5776982469699865, 0.6376464178144468, 0.4434256861713866, 0.4867705701767832, 0.46569531750427107, 0.44683298187175224, 0.4379927599659375, 0.442119000180141, 0.4599016889892077, 0.4517836793257068, 0.436272456839509, 0.5961709857658962, 0.6018165187671302, 0.5507886026418223, 0.6105917846728114, 0.5773511165080328]",small_business,male,True,False,trustworthy,,,,
Agricultural_Workers,visayas_rural,67,10105,2,7,0.8422763137164523,0.8137010472522855,0.98,23,0,4.0,0.44266462819190505,2,"[0.17946915831751786, 0.17760510826638465, 0.17586204231595642, 0.17780720988017426, 0.17990061908137864, 0.18538367359055338, 0.17844716610289152, 0.18067136385491672, 0.17995073131178177, 0.1835651798203443, 0.24758079727762086, 0.23840739368123903, 0.23853168167244532, 0.2431324826312072, 0.24204567446887892, 0.2455401219772081, 0.1817517845559779, 0.17892212372763885, 0.18177196449207694, 0.18332611074174876, 0.18246144654359212, 0.1815218220933219, 0.18320002406876748, 0.18350788677133703, 0.1841464769731126, 0.24194612966276893, 0.23949864575904942, 0.24044014105929995, 0.24361952689952507, 0.23754919298703828]",livestock_farmer,female,True,False,trustworthy,,,,
Urban_Gig_Workers,visayas_rural,41,16224,2,3,0.8344086010254068,0.8416477143336543,0.9664913140732935,24,0,3.0,0.3139949564866627,3,"[0.23409257635253128, 0.24242628170592667, 0.23564323600324596, 0.23289873437906528, 0.23816884366886026, 0.11488616420835054, 0.12718427013411296, 0.23787460195106824, 0.22656817768119228, 0.23974885425168327, 0.3137013854709073, 0.30991263715859113, 0.1711805533217206, 0.17941319007122747, 0.3129141148832132, 0.3132476318500321, 0.2316911129835445, 0.22972842479055366, 0.2381735193135415, 0.12169706339260297, 0.12635971358489112, 0.2315991489953693, 0.23640749768192468, 0.23567708680375563, 0.2392149900192826, 0.30943650310099596, 0.1666435268330646, 0.16308043710770914, 0.30976684750331357, 0.3138964265582147]",freelance_writer,female,True,False,trustworthy,,,,
Women_Led_Businesses,visayas_rural,54,12272,2,4,0.8429494104962252,0.7653974848962101,0.98,18,2,6.0,0.5245635610259507,2,"[0.18570357205725904, 0.17981801755855617, 0.17787477969926863, 0.17545885682216153, 0.17459058097123217, 0.17524759217098354, 0.18080137995303447, 0.18152617506968982, 0.1752564278939036, 0.18268511494222836, 0.23855081684494966, 0.24044037903595664, 0.24483666188476627, 0.24269051794759658, 0.2391944080562825, 0.23732642332375412, 0.1735445537960121, 0.17784254004227276, 0.17936660928351694, 0.17703846141854646, 0.17960622909872312, 0.18023055564887633, 0.1793254320545758, 0.17804999225752963, 0.18050596401590022, 0.24132582194870822, 0.23672880276767144, 0.24423279713923882, 0.23970423560314721, 0.24005654886883454]",handicrafts,female,True,False,trustworthy,,,,
Traditional_Merchants,luzon_rural,30,27648,9,4,0.4997888340749579,0.7,0.6903496907458013,13,21,16.0,0.8663922131511126,4,"[0.7188338170564518, 0.5610231325893625, 0.22674809390054396, 0.7281687245581696, 0.7238019650461753, 0.20352476605462871, 0.4469691314309093, 0.4435277784072964, 0.4432203588803282, 0.48192022075245633, 0.10373531006410906, 0.5270260822738065, 0.6845272563284719, 0.8600548923854656, 0.813605113757927, 0.7054781903816978, 0.5248270284567875, 0.11433290050475682, 0.10329906717948267, 0.68688259273066, 0.2810125690312668, 0.8015881082078801, 0.3496738083894896, 0.182166578671637, 0.5026691829482954, 0.34489207367313024, 0.15222961797621146, 0.1365746813905373, 0.8587707000424134, 0.4647410495748038]",rice_farmer,female,False,True,untrustworthy,0.10094270028479878,Insider_Threats,,
OFW_Families,luzon_rural,48,39145,6,4,0.8396359392964093,0.38046442487830684,0.502258054407128,14,7,8.78440166007189,0.4838757185265256,4,"[0.5123554585156668, 0.5080594953494909, 0.5840500301350551, 0.4782715591831423, 0.6123951385080468, 0.577270336058308, 0.5890887751771664, 0.5191677219588634, 0.5332526676414401, 0.475508168346388, 0.6963901916819938, 0.7422144681439418, 0.7783228377801628, 0.6701779432438897, 0.703552232835663, 0.7131915350895365, 0.4771894859013382, 0.566610715879128, 0.5074204350715826, 0.531207434197034, 0.5196622782639655, 0.5044797672426147, 0.5396829756533751, 0.530297568964439, 0.5232663952974601, 0.6872192270243845, 0.734378610185233, 0.7944127770821529, 0.7262949254777608, 0.7648253196710008]",agricultural_export,male,True,False,challenging_legitimate,,,Economic_Outliers,
Senior_Citizens,luzon_rural,67,8842,2,5,0.6690451309883941,0.8686717158764864,0.98,28,0,4.0,0.39764681000695545,3,"[0.18116042556206763, 0.18327294127555793, 0.18603681133710231, 0.18307112863832098, 0.1807479257869252, 0.18313526542225428, 0.1804346634992907, 0.1800717091298549, 0.17894575729285883, 0.18469024007649634, 0.23754471400217397, 0.24459710317403435, 0.2414995923712211, 0.23580208147559417, 0.24110294787897427, 0.2336999204770451, 0.18187652405049312, 0.182655694448967, 0.17822293213304385, 0.18037064308786677, 0.1858624723012509, 0.1784827598872142, 0.1768232772388302, 0.18444499020738783, 0.1858877615715924, 0.24001108701554352, 0.24303438910622507, 0.24402442774659264, 0.23777254730238484, 0.2385440824938964]",landlord,female,True,False,trustworthy,,,,
Rural_Entrepreneurs,luzon_rural,61,8525,3,6,0.6937093065914959,0.7590751962041714,0.98,35,0,4.0,0.3582527604242657,3,"[0.27075147855103765, 0.27103934462849094, 0.26795992583526457, 0.27069676109148305, 0.27087921741989607, 0.2678569457459209, 0.2755973235334343, 0.27142149876273536, 0.2664260895083921, 0.2719696608259015, 0.35707595498931805, 0.36236125381122736, 0.3634757867370222, 0.35753795304494485, 0.36289012838773294, 0.36123834278080946, 0.2724661804799835, 0.2756903789479619, 0.2692638356519914, 0.26773879150692753, 0.26733145671112346, 0.2675525691451037, 0.2697686948717577, 0.27102345592444993, 0.27083007239799006, 0.36248154974710806, 0.3600390056756337, 0.36436060223147193, 0.35920602950028613, 0.36816050749976886]",vegetable_garden,male,True,False,trustworthy,,,,
Rural_Entrepreneurs,mindanao_rural,40,29353,7,4,0.6300894951061897,0.7,0.6825031648689931,25,2,4.0,0.6419788525729251,5,"[0.8163863800554004, 0.7812689384741139, 0.4671984151124877, 0.27456724325834514, 0.3417160730194816, 0.5165103186625887, 0.5988848769495042, 0.567589724673701, 0.10587805814453191, 0.8995435038945403, 0.8731883635716673, 0.771502735461174, 0.5491656938036806, 0.5750180340352661, 0.3261415022520776, 0.647530508685735, 0.48539073505304486, 0.3690269231102524, 0.3211865999734088, 0.3601096562236047, 0.32150794423310103, 0.6248956841891633, 0.8617502384923327, 0.621173174970097, 0.25068806499200635, 0.5138348684637212, 0.29224166214279557, 0.14541973951715123, 0.7858522880218252, 0.7480231797697144]",poultry_farm,female,False,True,untrustworthy,0.2886009936116035,Organized_Crime_Members,,
Student_Entrepreneurs,luzon_rural,28,17024,4,4,0.8187578265070066,0.8720399179262954,0.8086856813767154,34,4,10.0,0.26848024922231695,4,"[0.36949448878622315, 0.4016396027186254, 0.38523676080163616, 0.32908237948959507, 0.39950152206342876, 0.3689859993008502, 0.379716828687617, 0.40208553978391387, 0.3281008172953822, 0.3589719080730733, 0.46474877019412025, 0.435006906350867, 0.4899495874688069, 0.552074509552533, 0.4271950170144017, 0.4790736385338491, 0.3783817552759184, 0.3635319933430848, 0.3567535475573658, 0.3227161960024711, 0.3666803155665197, 0.3382830323067827, 0.297155493176053, 0.3942813895050392, 0.38750293951519477, 0.48148252268785163, 0.4865737901831873, 0.5108298627881098, 0.486437908286502, 0.5059427253768973]",service_provider,male,True,False,trustworthy,,,,
Rural_Entrepreneurs,visayas_metro,39,23081,7,6,0.8992664863272212,0.19579930904676254,0.9005298940922285,4,4,11.0,0.25533269795634234,3,"[0.6388513066971688, 0.6178738047514574, 0.6148500996993113, 0.6368255301087651, 0.6268386752874539, 0.6401009544092636, 0.6366948856620105, 0.628969690451883, 0.6180204218189848, 0.6085694787606438, 0.8336831595899403, 0.8521154610524596, 0.8430287810255895, 0.8223765519579619, 0.8424499879916767, 0.8454510792610682, 0.6174960819478023, 0.632174746795784, 0.63082347787727, 0.6138304161340812, 0.6350616124848545, 0.6379334103843567, 0.6453219098876404, 0.6449081220140165, 0.6105101318669695, 0.8267326030577975, 0.847286196292977, 0.8472685222338445, 0.8472863719857637, 0.8945045353052908]",sari_sari_store,male,False,True,adversarial_attack,,,,social_engineering_data
Senior_Citizens,luzon_metro,36,28386,6,1,0.49353205227483765,0.541301405837627,0.7862238222381284,19,2,3.0,0.2839475812607109,5,"[0.36184073738089517, 0.5424731162592541, 0.10637533884596442, 0.2605369227623647, 0.5510453926593496, 0.3431274458144664, 0.5981740191136836, 0.4711413524643995, 0.573352747987853, 0.4946885406839079, 0.7180906103604195, 0.2563379390982588, 0.8203546377811386, 0.7083857762573572, 0.2961014995012663, 0.10510230620144326, 0.4280288876528159, 0.2863981934877944, 0.377138958191525, 0.7716592055169391, 0.80175889140126, 0.8607922097147547, 0.1011696324284622, 0.6258430801407983, 0.7792047902231375, 0.681772031232778, 0.18315921548124772, 0.5238515912480101, 0.29053407561669253, 0.49362310147991806]",online_seller,male,False,True,untrustworthy,0.11378528755454903,Money_Mules,,
OFW_Families,mindanao_metro,43,59202,6,5,0.5868545616757275,0.5025161535324772,0.98,34,7,8.0,0.4758440164320759,4,"[0.8374337614294244, 0.7312831150112411, 0.6686768410847213, 0.7035490132264488, 0.8169419359697772, 0.6582203851964037, 0.7925083782267424, 0.8201554420860598, 0.711859091432026, 0.6952880216656651, 0.7462766822516161, 0.7924085131221841, 0.6702213759243097, 0.6769079016810842, 0.7080897799020069, 0.8058066452617775, 0.6921867926402687, 0.7515554296423408, 0.6465184719873387, 0.6843327151690116, 0.6577131149108528, 0.7569072203901119, 0.6477191208836917, 0.8050715503361403, 0.8564912796826625, 0.6497812405837182, 0.8025455152332993, 0.6622644525643645, 0.6642740910999957, 0.6707955376825592]",remittance_recipient,female,False,True,adversarial_attack,,,,temporal_pattern_manipulation
Young_Professionals,mindanao_rural,38,19066,5,5,0.45372233295315556,0.6664863978757074,0.6851393504302441,25,6,8.070179882800641,0.4008669078665723,3,"[0.20762248063407904, 0.19164153893360059, 0.2655015478480592, 0.15273104826856762, 0.2819882998212584, 0.3525378986014782, 0.3576140966112398, 0.14200050061485997, 0.2615854111234067, 0.178970395178075, 0.8659007496236687, 0.6229387135671646, 0.622619987038013, 0.6055890884613706, 0.7521534933856722, 0.6093582693024927, 0.7745671471481788, 0.7215403402653342, 0.7770108935522154, 0.8718910732194549, 0.7654781995578475, 0.7630407971754356, 0.8996184525035555, 0.7416311852348778, 0.8325591716512285, 0.7097455890309028, 0.6669919942873065, 0.8316434530681388, 0.8199680481638703, 0.6872997480643122]",,male,True,False,challenging_legitimate,,,Crisis_Affected,
Seasonal_Workers,luzon_metro,23,25693,7,5,0.5814575027555571,0.6352431094250857,0.7686280243046343,43,4,13.0,0.6463568707229504,4,"[0.5745358216946672, 0.646040070429566, 0.7002552775438531, 0.5826899606011197, 0.636583903620242, 0.6070253813472116, 0.6447807546480393, 0.6306645388636286, 0.6077366859707557, 0.6469319961656449, 0.9026213380505336, 0.8333745318810477, 0.8649797725645884, 0.7951159320935939, 0.806806113880305, 0.8563952360766115, 0.6815074286525289, 0.6423418444638275, 0.6191350717455837, 0.6299754076609252, 0.5866036038249992, 0.6509801858095455, 0.6606220715776664, 0.6143098449749452, 0.6136868129419186, 0.8492275156933471, 0.8248432937770693, 0.8377048149444184, 0.9128725168155097, 0.83142677633563]",construction_worker,female,True,False,trustworthy,,,,
Women_Led_Businesses,visayas_metro,37,24782,1,5,0.5617792082817109,0.4582021229598334,0.7693194929310851,15,0,6.433454398724293,0.315934639534032,1,"[0.03155076004042532, 0.07369329619973239, 0.02164402188407856, 0.11598960045373975, 0.018543839362525905, 0.0909846913885929, 0.018103397370268184, 0.0789170310054641, 0.1468642959430452, 0.10247916577046162, 0.09012132860338856, 0.11892029450238192, 0.1206234211768513, 0.136353991175297, 0.0727038629500488, 0.140504057880532, 0.0, 0.06820468680987599, 0.07310471136521855, 0.11191442300676897, 0.09078307448563533, 0.04136460030286491, 0.05591719294157033, 0.0968747408020279, 0.08726410582291395, 0.09996110351000882, 0.10336215264292631, 0.14408885798847834, 0.10208676221770775, 0.11695186007385627]",traditional_urban_trade,female,True,False,challenging_legitimate,,,Traditional_Urban,
Senior_Citizens,mindanao_metro,64,21785,4,3,0.5486741636265352,0.7156725283445627,0.98,34,0,4.0,0.3643434445986134,4,"[0.36298971153173837, 0.35860051386231545, 0.3619214393856025, 0.3594284906820066, 0.36097217108466473, 0.35655692583055304, 0.36025562834890174, 0.35102659208729786, 0.35943931152551406, 0.3551085802688546, 0.4836179835496404, 0.4823322220582935, 0.48140001294589824, 0.4845630186814781, 0.4771532504375255, 0.48524208959374665, 0.3627965746927812, 0.3592903341383432, 0.36340686044154885, 0.35668111946276515, 0.357526457515417, 0.35817423083028094, 0.358413066875808, 0.3568303270717193, 0.363669249201286, 0.4792234367988905, 0.48105751490507065, 0.47828894590075893, 0.4745381900983544, 0.48081017207517424]",consultant,female,True,False,trustworthy,,,,
Service_Providers,luzon_rural,29,8757,3,6,0.813945890571238,0.9151770149200551,0.8910832336760179,36,3,9.0,0.3535913869571005,2,"[0.34192941943319577, 0.3817334317426452, 0.32734305125617297, 0.31507697481465463, 0.35818874265534517, 0.18079768160463278, 0.17231559358412885, 0.3625727840466885, 0.3549830978057157, 0.34178435693815445, 0.44708300774795934, 0.4822537846427901, 0.2626226714644952, 0.2503797128429643, 0.49816945952756153, 0.4505174741338802, 0.32607670971555563, 0.3396959415652601, 0.3502552377763451, 0.1929755618908929, 0.18505880229863153, 0.35675171030328673, 0.3305529559485298, 0.3745875258013026, 0.34965785389496656, 0.4862538373505765, 0.2575992804697089, 0.25946221254574486, 0.47730858145801525, 0.4753144452918978]",repair_shop,male,True,False,trustworthy,,,,
Urban_Gig_Workers,luzon_rural,22,9163,2,4,0.6235901148386076,0.708795628254845,0.7960856978160998,25,0,8.0,0.41569357255790185,3,"[0.24988532730646945, 0.28088210788125456, 0.23067333753330038, 0.24628721482363478, 0.25510953457142743, 0.11372781111802568, 0.13285434930795442, 0.23438516559273598, 0.23698763302134465, 0.21035583740156777, 0.3127496962620627, 0.3272323461072136, 0.21238634042282298, 0.19734135616598075, 0.37785970474471264, 0.28852902857717505, 0.2606817980876269, 0.23960790857416991, 0.30097982055710093, 0.1012764628778042, 0.10031530597846919, 0.21566629004551807, 0.1690360928198995, 0.21791865474514296, 0.21078029895814063, 0.31660011660331355, 0.17845333969766658, 0.22538671011847344, 0.34107075206139786, 0.29435416404423903]",virtual_assistant,male,True,False,trustworthy,,,,
Service_Providers,mindanao_metro,57,25624,4,3,0.7498673508021463,0.4947384063334706,0.98,39,0,6.0,0.4302761387240321,4,"[0.46612331189547146, 0.46918741060031227, 0.46948209055884826, 0.46878202129747176, 0.46634908453846374, 0.24998512989618585, 0.2519233377870257, 0.47151818705777815, 0.4696308004637833, 0.4668881570037417, 0.626315096131945, 0.6154543721381097, 0.3394462971011163, 0.3307808586636657, 0.6229126771757906, 0.6206409903161215, 0.4641159555728373, 0.4714824803621356, 0.46659689639606433, 0.25303951164519217, 0.25185923826336243, 0.4694311224816694, 0.4682304656731808, 0.4641510233274343, 0.47098880045834146, 0.6225187302505161, 0.3313302543040207, 0.3347156545171022, 0.628502279371903, 0.6265506652263405]",beauty_salon,female,True,False,trustworthy,,,,
Women_Led_Businesses,mindanao_rural,34,49736,7,4,0.3474745914356154,0.7,0.44527533903220773,127,1,3.0,0.3058685266569066,5,"[0.7891880614659958, 0.35545311411738245, 0.8904186955736718, 0.3762964485607989, 0.41897328573922, 0.7085319958361399, 0.5119841072657777, 0.18494714688727784, 0.2933902887491737, 0.198017527267168, 0.4596768095965319, 0.21270210800654682, 0.14048423344023223, 0.8563079141625751, 0.7913310802899447, 0.43450779466790124, 0.8701486817914694, 0.8218486616593579, 0.7507822771515597, 0.8470012281995238, 0.6769027430576975, 0.2518672809786878, 0.2274739295140835, 0.8967755288763335, 0.47345209418988055, 0.8032605308803349, 0.49789621843800724, 0.17203927603502747, 0.4145937472906378, 0.46578451375178476]",sari_sari_store,male,False,True,untrustworthy,0.14080460271267975,Identity_Thieves,,
Tech_Savvy_Youth,mindanao_rural,32,17588,7,7,0.6528410883258178,0.8460890891427744,0.9600914828033484,25,10,5.0,0.3859495086538031,4,"[0.09334229987845899, 0.09045498937053308, 0.09322514291840175, 0.08448859231171338, 0.09101384090377244, 0.08153711260336681, 0.08933416992269244, 0.08458895795196267, 0.08559691359562563, 0.09739959686093241, 0.12653288530719245, 0.12364646987600401, 0.11346111258704135, 0.11810589119162837, 0.12726193956312565, 0.12084835678275817, 0.10388415042465922, 0.09235450976358303, 0.09114965932020663, 0.08814954304089097, 0.09079941292424402, 0.08908727323692547, 0.09423893509510872, 0.09572708562928096, 0.08529484891483975, 0.11203087001702852, 0.10900796494363846, 0.12304097709087586, 0.11339494122349483, 0.10711219931229697]",app_developer,female,True,False,trustworthy,,,,
